Timestamp,Name,State
341.0,Jack,Confused
342.0,Elena,Attentive
342.0,Olivia,Attentive
342.0,Lucas,Attentive
342.0,Olivia,Attentive
342.0,Sam,Attentive
342.0,Evelyn,Attentive
342.0,William,Not Attentive
342.0,Evelyn,Not Attentive
342.0,Chloe,Not Attentive
342.0,John,Not Attentive
342.0,Evelyn,Attentive
342.0,Lucas,Not Attentive
342.0,John,Attentive
342.0,John,Not Attentive
343.0,Elena,Attentive
343.0,Olivia,Attentive
343.0,Olivia,Attentive
343.0,Lucas,Attentive
343.0,Sam,Attentive
343.0,Olivia,Attentive
343.0,William,Attentive
343.0,Lucas,Attentive
343.0,Isabella,Attentive
343.0,Evelyn,Attentive
343.0,John,Not Attentive
343.0,Lucas,Not Attentive
343.0,Chloe,Not Attentive
343.0,John,Not Attentive
343.0,John,Attentive
344.0,Elena,Attentive
344.0,Amelia,Attentive
344.0,Lucas,Not Attentive
344.0,William,Attentive
344.0,Olivia,Not Attentive
344.0,Lucas,Attentive
344.0,Isabella,Attentive
344.0,John,Attentive
344.0,Sam,Not Attentive
344.0,Evelyn,Attentive
344.0,Lucas,Not Attentive
344.0,John,Attentive
344.0,John,Not Attentive
344.0,Ms_Grace,Not Attentive
345.0,Elena,Attentive
345.0,Olivia,Attentive
345.0,Lucas,Not Attentive
345.0,Lucas,Attentive
345.0,Evelyn,Not Attentive
345.0,William,Attentive
345.0,Sam,Not Attentive
345.0,Olivia,Attentive
345.0,John,Not Attentive
345.0,Lucas,Not Attentive
345.0,Jack,Attentive
345.0,Olivia,Not Attentive
345.0,Olivia,Confused
345.0,John,Not Attentive
346.0,Elena,Attentive
346.0,Olivia,Attentive
346.0,Sam,Attentive
346.0,Lucas,Attentive
346.0,Olivia,Not Attentive
346.0,Isabella,Not Attentive
346.0,William,Attentive
346.0,Lucas,Not Attentive
346.0,John,Not Attentive
346.0,Lucas,Not Attentive
346.0,John,Attentive
346.0,Evelyn,Not Attentive
346.0,John,Not Attentive
346.0,Jack,Attentive
346.0,Evelyn,Not Attentive
346.0,Chloe,Not Attentive
347.0,Elena,Attentive
347.0,Olivia,Attentive
347.0,Sam,Attentive
347.0,Olivia,Not Attentive
347.0,Lucas,Attentive
347.0,Isabella,Confused
347.0,William,Attentive
347.0,Lucas,Attentive
347.0,John,Not Attentive
347.0,Lucas,Not Attentive
347.0,Chloe,Not Attentive
347.0,Amelia,Attentive
347.0,Evelyn,Not Attentive
347.0,John,Not Attentive
347.0,Evelyn,Not Attentive
348.0,Elena,Attentive
348.0,Olivia,Attentive
348.0,Sam,Attentive
348.0,Isabella,Attentive
348.0,Olivia,Not Attentive
348.0,William,Attentive
348.0,Charlotte,Attentive
348.0,Lucas,Attentive
348.0,John,Not Attentive
348.0,Lucas,Not Attentive
348.0,Evelyn,Not Attentive
348.0,John,Attentive
348.0,Evelyn,Attentive
348.0,John,Not Attentive
348.0,unknown,Not Attentive
349.0,Elena,Attentive
349.0,Olivia,Attentive
349.0,William,Attentive
349.0,Sam,Attentive
349.0,Charlotte,Attentive
349.0,Isabella,Confused
349.0,Lucas,Attentive
349.0,Olivia,Not Attentive
349.0,John,Not Attentive
349.0,Evelyn,Not Attentive
349.0,Evelyn,Not Attentive
349.0,Lucas,Not Attentive
349.0,John,Not Attentive
349.0,Ms_Grace,Not Attentive
350.0,Elena,Attentive
350.0,Olivia,Attentive
350.0,William,Attentive
350.0,Lucas,Attentive
350.0,Sam,Attentive
350.0,Evelyn,Not Attentive
350.0,Olivia,Attentive
350.0,Lucas,Attentive
350.0,Evelyn,Confused
350.0,John,Not Attentive
350.0,Lucas,Not Attentive
350.0,Evelyn,Not Attentive
350.0,Jack,Not Attentive
351.0,Elena,Attentive
351.0,William,Attentive
351.0,Charlotte,Attentive
351.0,Sam,Attentive
351.0,Evelyn,Attentive
351.0,Lucas,Attentive
351.0,Olivia,Attentive
351.0,Lucas,Not Attentive
351.0,John,Not Attentive
351.0,Evelyn,Attentive
351.0,Evelyn,Confused
351.0,Sam,Not Attentive
352.0,Elena,Attentive
352.0,William,Attentive
352.0,Charlotte,Attentive
352.0,Lucas,Attentive
352.0,Isabella,Confused
352.0,Sam,Attentive
352.0,Evelyn,Attentive
352.0,Olivia,Attentive
352.0,Evelyn,Attentive
352.0,Evelyn,Attentive
352.0,Lucas,Confused
352.0,John,Attentive
352.0,John,Not Attentive
353.0,Elena,Attentive
353.0,Ms_Grace,Confused
353.0,William,Confused
353.0,Charlotte,Attentive
353.0,Lucas,Not Attentive
353.0,Olivia,Not Attentive
353.0,Sam,Attentive
353.0,Ms_Grace,Confused
353.0,Chloe,Confused
353.0,Evelyn,Attentive
353.0,Lucas,Not Attentive
353.0,Evelyn,Attentive
353.0,John,Attentive
353.0,William,Attentive
354.0,Elena,Attentive
354.0,William,Attentive
354.0,Ms_Grace,Attentive
354.0,Charlotte,Attentive
354.0,Olivia,Attentive
354.0,Lucas,Attentive
354.0,Olivia,Not Attentive
354.0,Evelyn,Attentive
354.0,Chloe,Attentive
354.0,Lucas,Not Attentive
354.0,John,Not Attentive
354.0,Isabella,Not Attentive
354.0,Jack,Not Attentive
355.0,Elena,Not Attentive
355.0,William,Not Attentive
355.0,Ms_Grace,Attentive
355.0,Sam,Attentive
355.0,Charlotte,Attentive
355.0,Lucas,Attentive
355.0,Chloe,Attentive
355.0,Olivia,Not Attentive
355.0,Evelyn,Attentive
355.0,John,Not Attentive
355.0,Lucas,Not Attentive
355.0,John,Not Attentive
355.0,Evelyn,Attentive
356.0,Elena,Attentive
356.0,William,Confused
356.0,Ms_Grace,Confused
356.0,Sam,Attentive
356.0,Lucas,Attentive
356.0,Charlotte,Attentive
356.0,Chloe,Attentive
356.0,Isabella,Not Attentive
356.0,Olivia,Not Attentive
356.0,John,Attentive
356.0,Lucas,Not Attentive
356.0,Evelyn,Attentive
356.0,John,Not Attentive
357.0,Elena,Attentive
357.0,William,Attentive
357.0,Sam,Attentive
357.0,Charlotte,Attentive
357.0,Ms_Grace,Attentive
357.0,Lucas,Not Attentive
357.0,Olivia,Attentive
357.0,Chloe,Attentive
357.0,John,Attentive
357.0,Isabella,Not Attentive
357.0,Lucas,Not Attentive
357.0,Evelyn,Attentive
357.0,Amelia,Attentive
357.0,John,Confused
357.0,John,Not Attentive
357.0,Jack,Confused
358.0,Elena,Attentive
358.0,William,Attentive
358.0,Sam,Attentive
358.0,Ms_Grace,Attentive
358.0,Charlotte,Attentive
358.0,Olivia,Attentive
358.0,Lucas,Attentive
358.0,John,Attentive
358.0,Chloe,Attentive
358.0,Amelia,Attentive
358.0,Lucas,Not Attentive
358.0,John,Not Attentive
358.0,John,Attentive
359.0,Elena,Attentive
359.0,Olivia,Attentive
359.0,Amelia,Attentive
359.0,Charlotte,Attentive
359.0,Sam,Attentive
359.0,Ms_Grace,Attentive
359.0,Olivia,Attentive
359.0,Chloe,Attentive
359.0,John,Attentive
359.0,Lucas,Attentive
359.0,Lucas,Not Attentive
359.0,Elena,Attentive
359.0,John,Confused
359.0,John,Not Attentive
359.0,Evelyn,Not Attentive
360.0,Elena,Attentive
360.0,Sam,Attentive
360.0,Amelia,Attentive
360.0,William,Attentive
360.0,Lucas,Not Attentive
360.0,Olivia,Attentive
360.0,Charlotte,Attentive
360.0,Ms_Grace,Attentive
360.0,Chloe,Attentive
360.0,Evelyn,Not Attentive
360.0,John,Attentive
360.0,Lucas,Not Attentive
360.0,John,Not Attentive
360.0,John,Attentive
361.0,Elena,Attentive
361.0,William,Attentive
361.0,Ms_Grace,Attentive
361.0,Sam,Attentive
361.0,Olivia,Attentive
361.0,Charlotte,Attentive
361.0,Chloe,Attentive
361.0,Lucas,Not Attentive
361.0,John,Attentive
361.0,Isabella,Attentive
361.0,Amelia,Attentive
361.0,Lucas,Not Attentive
361.0,Evelyn,Attentive
361.0,Evelyn,Attentive
361.0,John,Not Attentive
361.0,John,Attentive
362.0,Elena,Attentive
362.0,Ms_Grace,Attentive
362.0,Sam,Attentive
362.0,William,Attentive
362.0,Olivia,Attentive
362.0,Lucas,Attentive
362.0,Chloe,Attentive
362.0,Evelyn,Attentive
362.0,Amelia,Attentive
362.0,John,Attentive
362.0,Lucas,Not Attentive
362.0,Lucas,Not Attentive
362.0,John,Attentive
362.0,Evelyn,Attentive
362.0,John,Not Attentive
362.0,Evelyn,Not Attentive
363.0,Elena,Attentive
363.0,Sam,Attentive
363.0,William,Attentive
363.0,Ms_Grace,Attentive
363.0,Lucas,Attentive
363.0,Olivia,Attentive
363.0,Olivia,Attentive
363.0,Lucas,Attentive
363.0,Evelyn,Attentive
363.0,Isabella,Not Attentive
363.0,Chloe,Not Attentive
363.0,John,Attentive
363.0,Amelia,Attentive
363.0,John,Not Attentive
363.0,Lucas,Not Attentive
363.0,Jack,Attentive
363.0,Evelyn,Attentive
364.0,Elena,Attentive
364.0,Ms_Grace,Attentive
364.0,William,Attentive
364.0,Sam,Attentive
364.0,Charlotte,Attentive
364.0,Olivia,Not Attentive
364.0,Evelyn,Attentive
364.0,Amelia,Attentive
364.0,Chloe,Attentive
364.0,John,Attentive
364.0,Lucas,Not Attentive
364.0,Jack,Attentive
364.0,Evelyn,Attentive
365.0,Elena,Attentive
365.0,Ms_Grace,Attentive
365.0,William,Attentive
365.0,Olivia,Attentive
365.0,Olivia,Not Attentive
365.0,Charlotte,Attentive
365.0,Isabella,Attentive
365.0,Amelia,Attentive
365.0,John,Attentive
365.0,Chloe,Attentive
365.0,Evelyn,Attentive
365.0,Lucas,Not Attentive
365.0,Evelyn,Not Attentive
365.0,Lucas,Not Attentive
365.0,Evelyn,Not Attentive
365.0,Evelyn,Attentive
366.0,Elena,Attentive
366.0,Ms_Grace,Attentive
366.0,William,Attentive
366.0,Olivia,Attentive
366.0,Amelia,Attentive
366.0,Sam,Attentive
366.0,Lucas,Attentive
366.0,Evelyn,Attentive
366.0,Chloe,Attentive
366.0,Evelyn,Not Attentive
366.0,John,Attentive
366.0,Lucas,Attentive
366.0,Lucas,Confused
366.0,Jack,Confused
367.0,Elena,Attentive
367.0,William,Attentive
367.0,Ms_Grace,Attentive
367.0,Evelyn,Attentive
367.0,Sam,Attentive
367.0,Olivia,Attentive
367.0,Lucas,Attentive
367.0,Lucas,Not Attentive
367.0,Chloe,Attentive
367.0,Evelyn,Attentive
367.0,Lucas,Not Attentive
367.0,John,Attentive
367.0,Isabella,Attentive
367.0,Lucas,Not Attentive
367.0,Jack,Attentive
368.0,Elena,Attentive
368.0,William,Attentive
368.0,Ms_Grace,Attentive
368.0,Amelia,Attentive
368.0,Sam,Attentive
368.0,Isabella,Not Attentive
368.0,Lucas,Attentive
368.0,Olivia,Attentive
368.0,Olivia,Attentive
368.0,Chloe,Attentive
368.0,Lucas,Attentive
368.0,John,Attentive
368.0,Lucas,Not Attentive
368.0,Evelyn,Not Attentive
368.0,Elena,Attentive
369.0,Elena,Attentive
369.0,William,Attentive
369.0,Ms_Grace,Attentive
369.0,Amelia,Attentive
369.0,Amelia,Attentive
369.0,Isabella,Not Attentive
369.0,Sam,Attentive
369.0,Olivia,Attentive
369.0,Lucas,Attentive
369.0,John,Attentive
369.0,Chloe,Attentive
369.0,Evelyn,Not Attentive
369.0,Evelyn,Attentive
369.0,Jack,Attentive
370.0,Elena,Attentive
370.0,William,Attentive
370.0,Evelyn,Attentive
370.0,Ms_Grace,Attentive
370.0,Olivia,Attentive
370.0,Olivia,Not Attentive
370.0,Isabella,Not Attentive
370.0,Lucas,Attentive
370.0,Sam,Attentive
370.0,Chloe,Attentive
370.0,Lucas,Attentive
370.0,John,Attentive
370.0,Lucas,Not Attentive
370.0,Jack,Attentive
370.0,Evelyn,Not Attentive
371.0,Elena,Attentive
371.0,Ms_Grace,Attentive
371.0,William,Attentive
371.0,Amelia,Attentive
371.0,Olivia,Attentive
371.0,Sam,Attentive
371.0,Isabella,Not Attentive
371.0,Chloe,Not Attentive
371.0,Lucas,Attentive
371.0,Lucas,Attentive
371.0,John,Not Attentive
371.0,Lucas,Not Attentive
371.0,Jack,Attentive
371.0,Evelyn,Attentive
371.0,Evelyn,Attentive
372.0,Elena,Attentive
372.0,Ms_Grace,Attentive
372.0,William,Attentive
372.0,Evelyn,Attentive
372.0,Sam,Attentive
372.0,Lucas,Confused
372.0,Olivia,Confused
372.0,Olivia,Confused
372.0,Chloe,Attentive
372.0,Lucas,Attentive
372.0,Evelyn,Not Attentive
372.0,Isabella,Not Attentive
372.0,John,Not Attentive
372.0,Lucas,Not Attentive
372.0,Amelia,Not Attentive
372.0,Lucas,Not Attentive
372.0,Evelyn,Attentive
372.0,John,Attentive
372.0,Evelyn,Attentive
373.0,Elena,Attentive
373.0,Ms_Grace,Attentive
373.0,Isabella,Attentive
373.0,Sam,Attentive
373.0,Olivia,Attentive
373.0,Chloe,Attentive
373.0,Lucas,Attentive
373.0,Olivia,Attentive
373.0,Lucas,Attentive
373.0,Lucas,Confused
373.0,John,Attentive
373.0,Evelyn,Attentive
373.0,Lucas,Not Attentive
373.0,Jack,Attentive
373.0,Evelyn,Not Attentive
373.0,John,Not Attentive
373.0,Evelyn,Attentive
374.0,Elena,Attentive
374.0,Ms_Grace,Attentive
374.0,Sam,Attentive
374.0,Amelia,Attentive
374.0,Lucas,Confused
374.0,Isabella,Confused
374.0,William,Not Attentive
374.0,Chloe,Not Attentive
374.0,Olivia,Not Attentive
374.0,Olivia,Not Attentive
374.0,Evelyn,Not Attentive
374.0,Lucas,Confused
374.0,John,Attentive
374.0,Evelyn,Not Attentive
374.0,Lucas,Confused
374.0,John,Attentive
375.0,Elena,Attentive
375.0,Isabella,Attentive
375.0,Amelia,Attentive
375.0,Ms_Grace,Attentive
375.0,Lucas,Attentive
375.0,Olivia,Attentive
375.0,Chloe,Attentive
375.0,Sam,Attentive
375.0,Olivia,Attentive
375.0,Lucas,Attentive
375.0,John,Attentive
375.0,Evelyn,Attentive
375.0,Jack,Attentive
375.0,Lucas,Not Attentive
375.0,John,Not Attentive
376.0,Elena,Attentive
376.0,Ms_Grace,Attentive
376.0,Evelyn,Attentive
376.0,Isabella,Attentive
376.0,Evelyn,Attentive
376.0,Chloe,Attentive
376.0,Amelia,Attentive
376.0,Sam,Attentive
376.0,Olivia,Attentive
376.0,Lucas,Attentive
376.0,John,Attentive
376.0,William,Not Attentive
376.0,Lucas,Not Attentive
376.0,John,Not Attentive
376.0,Jack,Attentive
376.0,Evelyn,Not Attentive
377.0,Elena,Attentive
377.0,William,Not Attentive
377.0,Isabella,Not Attentive
377.0,Ms_Grace,Attentive
377.0,Amelia,Attentive
377.0,Charlotte,Attentive
377.0,Sam,Attentive
377.0,Olivia,Confused
377.0,Evelyn,Attentive
377.0,Chloe,Attentive
377.0,Lucas,Attentive
377.0,John,Not Attentive
377.0,John,Not Attentive
377.0,Jack,Attentive
377.0,Lucas,Not Attentive
378.0,Elena,Attentive
378.0,Lucas,Attentive
378.0,Ms_Grace,Attentive
378.0,William,Attentive
378.0,Amelia,Attentive
378.0,Evelyn,Attentive
378.0,Charlotte,Attentive
378.0,Sam,Attentive
378.0,Chloe,Attentive
378.0,Olivia,Attentive
378.0,John,Attentive
378.0,Lucas,Not Attentive
379.0,Elena,Attentive
379.0,Ms_Grace,Attentive
379.0,Isabella,Attentive
379.0,William,Attentive
379.0,Lucas,Attentive
379.0,Charlotte,Attentive
379.0,Olivia,Attentive
379.0,Amelia,Attentive
379.0,Chloe,Attentive
379.0,Olivia,Attentive
379.0,Olivia,Confused
379.0,Evelyn,Attentive
379.0,John,Attentive
379.0,Lucas,Not Attentive
379.0,Jack,Not Attentive
379.0,Evelyn,Attentive
379.0,Evelyn,Attentive
380.0,Elena,Attentive
380.0,Ms_Grace,Attentive
380.0,Isabella,Attentive
380.0,William,Attentive
380.0,Olivia,Not Attentive
380.0,Lucas,Attentive
380.0,Olivia,Attentive
380.0,Charlotte,Attentive
380.0,Amelia,Attentive
380.0,Chloe,Attentive
380.0,Evelyn,Attentive
380.0,Lucas,Confused
380.0,John,Not Attentive
380.0,Evelyn,Attentive
380.0,Evelyn,Attentive
381.0,Elena,Attentive
381.0,Ms_Grace,Attentive
381.0,Isabella,Attentive
381.0,Amelia,Attentive
381.0,William,Attentive
381.0,Lucas,Attentive
381.0,Charlotte,Attentive
381.0,Evelyn,Attentive
381.0,Olivia,Attentive
381.0,Chloe,Attentive
381.0,Olivia,Attentive
381.0,John,Not Attentive
381.0,Lucas,Confused
382.0,Elena,Attentive
382.0,Ms_Grace,Attentive
382.0,Isabella,Attentive
382.0,Amelia,Attentive
382.0,William,Attentive
382.0,Lucas,Attentive
382.0,Sam,Attentive
382.0,Charlotte,Attentive
382.0,Olivia,Attentive
382.0,John,Not Attentive
382.0,Chloe,Not Attentive
382.0,Evelyn,Not Attentive
382.0,John,Not Attentive
383.0,Elena,Attentive
383.0,Ms_Grace,Attentive
383.0,Amelia,Attentive
383.0,William,Attentive
383.0,Sam,Attentive
383.0,Evelyn,Attentive
383.0,Charlotte,Attentive
383.0,Lucas,Not Attentive
383.0,Olivia,Attentive
383.0,John,Not Attentive
383.0,Chloe,Not Attentive
383.0,Evelyn,Attentive
384.0,Elena,Attentive
384.0,Ms_Grace,Attentive
384.0,Amelia,Attentive
384.0,Isabella,Attentive
384.0,William,Attentive
384.0,Olivia,Attentive
384.0,Lucas,Attentive
384.0,Charlotte,Attentive
384.0,Olivia,Attentive
384.0,Evelyn,Attentive
384.0,Chloe,Attentive
384.0,John,Attentive
384.0,Lucas,Not Attentive
385.0,Elena,Attentive
385.0,Ms_Grace,Attentive
385.0,Isabella,Not Attentive
385.0,Sam,Attentive
385.0,William,Attentive
385.0,Lucas,Attentive
385.0,Olivia,Attentive
385.0,Charlotte,Attentive
385.0,Amelia,Attentive
385.0,Chloe,Attentive
385.0,John,Not Attentive
385.0,Evelyn,Not Attentive
385.0,Evelyn,Attentive
385.0,Evelyn,Attentive
385.0,Lucas,Not Attentive
386.0,Elena,Attentive
386.0,Ms_Grace,Attentive
386.0,Isabella,Attentive
386.0,William,Attentive
386.0,Olivia,Attentive
386.0,Lucas,Attentive
386.0,Charlotte,Attentive
386.0,Olivia,Attentive
386.0,Amelia,Attentive
386.0,John,Attentive
386.0,Chloe,Attentive
386.0,John,Attentive
386.0,Lucas,Not Attentive
386.0,John,Not Attentive
387.0,Elena,Attentive
387.0,Ms_Grace,Attentive
387.0,Amelia,Attentive
387.0,Sam,Attentive
387.0,Charlotte,Attentive
387.0,William,Attentive
387.0,Lucas,Attentive
387.0,Chloe,Attentive
387.0,Olivia,Attentive
387.0,Evelyn,Not Attentive
387.0,John,Attentive
387.0,Jack,Attentive
387.0,Evelyn,Attentive
387.0,Ms_Grace,Not Attentive
388.0,Elena,Attentive
388.0,Ms_Grace,Attentive
388.0,Sam,Attentive
388.0,Amelia,Attentive
388.0,Lucas,Attentive
388.0,William,Not Attentive
388.0,Olivia,Confused
388.0,Lucas,Attentive
388.0,Chloe,Attentive
388.0,John,Not Attentive
388.0,Evelyn,Not Attentive
388.0,Jack,Attentive
389.0,Elena,Attentive
389.0,Ms_Grace,Attentive
389.0,Amelia,Attentive
389.0,Olivia,Attentive
389.0,Charlotte,Attentive
389.0,William,Not Attentive
389.0,Olivia,Attentive
389.0,Chloe,Attentive
389.0,Isabella,Not Attentive
389.0,John,Not Attentive
389.0,Lucas,Not Attentive
389.0,Evelyn,Not Attentive
389.0,Jack,Attentive
390.0,Elena,Attentive
390.0,Ms_Grace,Attentive
390.0,Amelia,Attentive
390.0,Olivia,Attentive
390.0,Charlotte,Attentive
390.0,William,Not Attentive
390.0,Olivia,Attentive
390.0,Lucas,Attentive
390.0,Chloe,Attentive
390.0,John,Not Attentive
390.0,Isabella,Not Attentive
390.0,Jack,Attentive
390.0,Evelyn,Not Attentive
390.0,Lucas,Confused
390.0,Evelyn,Not Attentive
390.0,Lucas,Not Attentive
391.0,Elena,Attentive
391.0,Ms_Grace,Attentive
391.0,Charlotte,Attentive
391.0,Amelia,Attentive
391.0,William,Not Attentive
391.0,Sam,Attentive
391.0,Olivia,Attentive
391.0,Lucas,Attentive
391.0,Chloe,Attentive
391.0,John,Not Attentive
391.0,Isabella,Not Attentive
391.0,Jack,Attentive
391.0,Lucas,Not Attentive
392.0,Elena,Attentive
392.0,Ms_Grace,Attentive
392.0,Amelia,Attentive
392.0,Lucas,Attentive
392.0,Sam,Attentive
392.0,Olivia,Attentive
392.0,William,Not Attentive
392.0,Chloe,Not Attentive
392.0,Lucas,Attentive
392.0,Isabella,Not Attentive
392.0,John,Not Attentive
392.0,Evelyn,Not Attentive
392.0,John,Confused
393.0,Elena,Attentive
393.0,Ms_Grace,Attentive
393.0,Amelia,Attentive
393.0,Charlotte,Attentive
393.0,Sam,Attentive
393.0,Olivia,Attentive
393.0,Lucas,Not Attentive
393.0,William,Attentive
393.0,John,Not Attentive
393.0,Chloe,Attentive
393.0,Lucas,Not Attentive
393.0,Evelyn,Attentive
393.0,Lucas,Not Attentive
393.0,Isabella,Not Attentive
393.0,Jack,Attentive
393.0,John,Not Attentive
394.0,Elena,Confused
394.0,Ms_Grace,Attentive
394.0,Evelyn,Not Attentive
394.0,Sam,Attentive
394.0,Charlotte,Attentive
394.0,William,Not Attentive
394.0,Amelia,Attentive
394.0,Olivia,Attentive
394.0,Lucas,Attentive
394.0,Chloe,Attentive
394.0,John,Attentive
394.0,Isabella,Attentive
394.0,Jack,Attentive
394.0,Evelyn,Attentive
395.0,Elena,Attentive
395.0,Ms_Grace,Attentive
395.0,Evelyn,Attentive
395.0,Sam,Attentive
395.0,Charlotte,Attentive
395.0,William,Attentive
395.0,Evelyn,Not Attentive
395.0,John,Not Attentive
395.0,Chloe,Attentive
395.0,Olivia,Attentive
395.0,Lucas,Not Attentive
395.0,Jack,Not Attentive
395.0,Isabella,Not Attentive
396.0,Elena,Attentive
396.0,Ms_Grace,Attentive
396.0,Charlotte,Attentive
396.0,Sam,Attentive
396.0,William,Attentive
396.0,Amelia,Attentive
396.0,John,Not Attentive
396.0,Olivia,Not Attentive
396.0,Chloe,Not Attentive
396.0,Isabella,Attentive
396.0,Lucas,Not Attentive
396.0,Evelyn,Not Attentive
396.0,Evelyn,Not Attentive
397.0,Elena,Attentive
397.0,Ms_Grace,Attentive
397.0,Amelia,Attentive
397.0,Sam,Attentive
397.0,Charlotte,Attentive
397.0,William,Attentive
397.0,Evelyn,Not Attentive
397.0,Evelyn,Not Attentive
397.0,Olivia,Not Attentive
397.0,John,Not Attentive
397.0,Isabella,Attentive
397.0,Lucas,Attentive
397.0,Chloe,Attentive
397.0,Evelyn,Confused
398.0,Elena,Attentive
398.0,Ms_Grace,Attentive
398.0,William,Attentive
398.0,Sam,Attentive
398.0,Jack,Attentive
398.0,Charlotte,Confused
398.0,Amelia,Attentive
398.0,Isabella,Not Attentive
398.0,John,Not Attentive
398.0,Lucas,Attentive
398.0,Olivia,Attentive
398.0,Lucas,Not Attentive
398.0,Chloe,Not Attentive
399.0,Elena,Attentive
399.0,Ms_Grace,Attentive
399.0,William,Attentive
399.0,Jack,Attentive
399.0,Charlotte,Attentive
399.0,Sam,Attentive
399.0,Lucas,Attentive
399.0,Amelia,Attentive
399.0,Isabella,Not Attentive
399.0,Olivia,Not Attentive
399.0,John,Not Attentive
399.0,Chloe,Not Attentive
399.0,Lucas,Not Attentive
400.0,Elena,Attentive
400.0,Ms_Grace,Attentive
400.0,William,Attentive
400.0,Sam,Attentive
400.0,Amelia,Attentive
400.0,Sam,Attentive
400.0,Charlotte,Confused
400.0,Lucas,Confused
400.0,Olivia,Confused
400.0,Isabella,Confused
400.0,John,Not Attentive
400.0,Lucas,Not Attentive
400.0,Chloe,Not Attentive
400.0,Chloe,Confused
401.0,Elena,Attentive
401.0,Ms_Grace,Attentive
401.0,William,Attentive
401.0,Sam,Attentive
401.0,Lucas,Attentive
401.0,Jack,Attentive
401.0,Lucas,Attentive
401.0,Amelia,Attentive
401.0,Evelyn,Not Attentive
401.0,John,Not Attentive
401.0,Olivia,Not Attentive
401.0,Chloe,Not Attentive
401.0,Lucas,Not Attentive
402.0,Elena,Attentive
402.0,William,Attentive
402.0,Lucas,Attentive
402.0,Sam,Attentive
402.0,Charlotte,Attentive
402.0,Isabella,Not Attentive
402.0,Amelia,Attentive
402.0,Lucas,Attentive
402.0,Ms_Grace,Attentive
402.0,Olivia,Not Attentive
402.0,John,Not Attentive
402.0,Lucas,Confused
402.0,Chloe,Confused
403.0,Elena,Attentive
403.0,Lucas,Attentive
403.0,Jack,Attentive
403.0,Sam,Attentive
403.0,Lucas,Attentive
403.0,Amelia,Attentive
403.0,William,Not Attentive
403.0,Ms_Grace,Not Attentive
403.0,Lucas,Not Attentive
403.0,Olivia,Not Attentive
403.0,John,Not Attentive
403.0,Chloe,Not Attentive
403.0,Isabella,Not Attentive
404.0,Elena,Attentive
404.0,Lucas,Attentive
404.0,Ms_Grace,Attentive
404.0,Olivia,Attentive
404.0,Charlotte,Attentive
404.0,Amelia,Attentive
404.0,William,Not Attentive
404.0,Jack,Not Attentive
404.0,Olivia,Not Attentive
404.0,Lucas,Not Attentive
404.0,John,Not Attentive
404.0,Chloe,Not Attentive
405.0,Elena,Attentive
405.0,Ms_Grace,Attentive
405.0,Lucas,Attentive
405.0,Olivia,Attentive
405.0,Charlotte,Attentive
405.0,Sam,Attentive
405.0,Amelia,Attentive
405.0,William,Not Attentive
405.0,Jack,Not Attentive
405.0,Lucas,Not Attentive
405.0,John,Not Attentive
405.0,Chloe,Not Attentive
406.0,Elena,Attentive
406.0,Ms_Grace,Attentive
406.0,Lucas,Attentive
406.0,Charlotte,Attentive
406.0,Sam,Attentive
406.0,Amelia,Attentive
406.0,William,Not Attentive
406.0,Olivia,Not Attentive
406.0,Jack,Not Attentive
406.0,John,Not Attentive
406.0,Lucas,Not Attentive
407.0,Elena,Attentive
407.0,Ms_Grace,Attentive
407.0,Lucas,Attentive
407.0,William,Not Attentive
407.0,Charlotte,Not Attentive
407.0,Sam,Attentive
407.0,Amelia,Attentive
407.0,Olivia,Attentive
407.0,Jack,Attentive
407.0,John,Not Attentive
407.0,Lucas,Not Attentive
408.0,Ms_Grace,Not Attentive
408.0,Elena,Attentive
408.0,William,Not Attentive
408.0,Amelia,Attentive
408.0,Sam,Attentive
408.0,Lucas,Attentive
408.0,Charlotte,Attentive
408.0,Jack,Attentive
408.0,Olivia,Attentive
408.0,John,Not Attentive
408.0,Lucas,Not Attentive
409.0,Elena,Attentive
409.0,Ms_Grace,Attentive
409.0,William,Not Attentive
409.0,Sam,Attentive
409.0,Olivia,Not Attentive
409.0,Amelia,Attentive
409.0,Jack,Attentive
409.0,Lucas,Attentive
409.0,Charlotte,Attentive
409.0,John,Not Attentive
409.0,Isabella,Not Attentive
410.0,Elena,Attentive
410.0,Ms_Grace,Attentive
410.0,William,Not Attentive
410.0,Lucas,Attentive
410.0,Amelia,Attentive
410.0,Charlotte,Attentive
410.0,Sam,Attentive
410.0,Jack,Attentive
410.0,Olivia,Not Attentive
410.0,John,Not Attentive
410.0,Lucas,Not Attentive
411.0,Elena,Attentive
411.0,Ms_Grace,Attentive
411.0,Lucas,Attentive
411.0,William,Not Attentive
411.0,Amelia,Attentive
411.0,Sam,Attentive
411.0,Amelia,Attentive
411.0,John,Not Attentive
411.0,Lucas,Not Attentive
411.0,Jack,Not Attentive
411.0,Olivia,Not Attentive
411.0,Olivia,Confused
411.0,Evelyn,Confused
412.0,Elena,Attentive
412.0,Lucas,Attentive
412.0,William,Not Attentive
412.0,Ms_Grace,Attentive
412.0,Sam,Attentive
412.0,Olivia,Not Attentive
412.0,Amelia,Attentive
412.0,Amelia,Attentive
412.0,Chloe,Attentive
412.0,Lucas,Not Attentive
